"","Date","Open","High","Low","Close","Volume","OI"
"367",2024-06-28 09:51:00,24354.95,24359.6,24353,24359.6,375,58025
"368",2024-06-28 09:52:00,24355.1,24363.2,24355.1,24363.2,150,58625
"369",2024-06-28 09:53:00,24361.5,24363,24361.5,24363,1075,58625
"370",2024-06-28 09:54:00,24364,24365.85,24359.3,24360,575,58625
"371",2024-06-28 09:55:00,24360,24362.95,24359.3,24362,1175,59400
"372",2024-06-28 09:56:00,24362,24362.25,24360,24362,1750,59400
"373",2024-06-28 09:57:00,24362,24363,24362,24363,425,61325
"374",2024-06-28 09:58:00,24363,24364,24362,24362.1,425,61325
"375",2024-06-28 09:59:00,24360.05,24363.4,24360,24363.4,1100,61325
"376",2024-07-01 03:46:00,24335.4,24344.95,24335.4,24344.95,275,61650
"377",2024-07-01 03:47:00,24340.5,24340.5,24338,24340,800,61650
"378",2024-07-01 03:48:00,24338.35,24338.35,24315.8,24315.8,850,62050
"379",2024-07-01 03:49:00,24320.8,24320.8,24318,24320.8,150,62050
"380",2024-07-01 03:50:00,24330,24330,24329.25,24329.25,75,62050
"381",2024-07-01 03:51:00,24329.25,24331.5,24328,24328,1125,62950
"382",2024-07-01 03:52:00,24333.8,24333.8,24333.25,24333.25,200,62950
"383",2024-07-01 03:53:00,24332.2,24340,24332.2,24340,75,62950
"384",2024-07-01 03:54:00,24340,24340,24340,24340,275,62775
"385",2024-07-01 03:55:00,24340,24350.75,24340,24350.75,250,62775
"386",2024-07-01 03:56:00,24350,24350,24342.85,24342.85,175,62775
"387",2024-07-01 03:57:00,24344.8,24350.75,24344.8,24350.75,200,62775
"388",2024-07-01 03:58:00,24354.95,24354.95,24348.45,24348.45,250,62775
"389",2024-07-01 03:59:00,24348.45,24348.45,24345.05,24345.05,50,62775
"390",2024-07-01 04:00:00,24350,24353.65,24349.8,24350,250,62900
"391",2024-07-01 04:01:00,24354.4,24360,24354.4,24358.95,200,62900
"392",2024-07-01 04:02:00,24355,24355,24349.15,24349.15,200,62900
"393",2024-07-01 04:03:00,24340.5,24346.6,24340.5,24346.6,75,62900
"394",2024-07-01 04:04:00,24343.1,24346.6,24338.85,24338.85,350,63200
"395",2024-07-01 04:05:00,24338,24340,24338,24340,150,63200
"396",2024-07-01 04:06:00,24340,24349.7,24340,24347.05,300,63650
"397",2024-07-01 04:07:00,24349.9,24349.9,24348.85,24348.85,125,63650
"398",2024-07-01 04:08:00,24348.85,24349.9,24348.85,24348.85,125,63650
"399",2024-07-01 04:09:00,24354.9,24358.9,24354.9,24358.9,75,63875
"400",2024-07-01 04:10:00,24362,24364.65,24360,24361.8,425,63875
"401",2024-07-01 04:11:00,24362.3,24377,24362.3,24377,250,63875
"402",2024-07-01 04:12:00,24377,24387.25,24377,24387.25,400,64000
"403",2024-07-01 04:13:00,24389.8,24390,24383.75,24389.95,250,64000
"404",2024-07-01 04:14:00,24387,24387,24383.75,24385.5,325,64000
"405",2024-07-01 04:15:00,24385.5,24387,24383.05,24383.05,150,64275
"406",2024-07-01 04:16:00,24383,24383,24377.95,24377.95,250,64275
"407",2024-07-01 04:17:00,24371.1,24380,24371.1,24380,350,64275
"408",2024-07-01 04:18:00,24380,24380,24380,24380,0,0
"409",2024-07-01 04:19:00,24380,24380,24380,24380,0,0
"410",2024-07-01 04:20:00,24375.9,24375.9,24368.95,24372.15,350,64650
"411",2024-07-01 04:21:00,24379.2,24380,24378.65,24380,375,64950
"412",2024-07-01 04:22:00,24379,24380,24379,24380,600,64950
"413",2024-07-01 04:23:00,24380,24380,24380,24380,2150,64950
"414",2024-07-01 04:24:00,24379.7,24379.7,24379.7,24379.7,100,67200
"415",2024-07-01 04:25:00,24379.7,24379.7,24379.7,24379.7,0,0
"416",2024-07-01 04:26:00,24374.1,24382.95,24374.1,24382.95,225,67200
"417",2024-07-01 04:27:00,24384.5,24385.6,24380.7,24380.7,425,67450
"418",2024-07-01 04:28:00,24378.25,24378.25,24375.65,24375.65,125,67450
"419",2024-07-01 04:29:00,24373,24381.85,24370.1,24381.85,325,67450
"420",2024-07-01 04:30:00,24382.2,24382.7,24379.25,24382.4,225,67500
"421",2024-07-01 04:31:00,24388.55,24388.55,24388.55,24388.55,350,67500
"422",2024-07-01 04:32:00,24390,24392.9,24390,24392.9,250,67500
"423",2024-07-01 04:33:00,24394.5,24394.5,24394.5,24394.5,100,67850
"424",2024-07-01 04:34:00,24395,24395,24395,24395,50,67850
"425",2024-07-01 04:35:00,24395,24395.9,24390.55,24395.9,275,67850
"426",2024-07-01 04:36:00,24395.9,24398,24390.2,24398,275,68125
"427",2024-07-01 04:37:00,24399,24408,24399,24407.9,750,68125
"428",2024-07-01 04:38:00,24402.2,24402.25,24394.9,24395.55,450,68125
"429",2024-07-01 04:39:00,24401.2,24401.2,24397.75,24397.75,150,68125
"430",2024-07-01 04:40:00,24397.75,24397.75,24397.75,24397.75,50,69025
"431",2024-07-01 04:41:00,24389.1,24389.1,24380.05,24380.05,175,69025
"432",2024-07-01 04:42:00,24380,24380,24365,24369.95,300,69000
"433",2024-07-01 04:43:00,24370,24376.9,24367.55,24367.55,600,69000
"434",2024-07-01 04:44:00,24370.9,24370.9,24365,24365,575,69000
"435",2024-07-01 04:45:00,24365,24365,24365,24365,0,0
"436",2024-07-01 04:46:00,24366.05,24366.05,24366.05,24366.05,25,69225
"437",2024-07-01 04:47:00,24366.05,24369.55,24366.05,24369.55,150,69225
"438",2024-07-01 04:48:00,24373.45,24373.45,24371,24372.25,75,69250
"439",2024-07-01 04:49:00,24373,24373,24373,24373,125,69250
"440",2024-07-01 04:50:00,24370,24370,24370,24370,175,69250
"441",2024-07-01 04:51:00,24370,24370,24370,24370,175,69150
"442",2024-07-01 04:52:00,24370,24370,24370,24370,0,0
"443",2024-07-01 04:53:00,24371.3,24373.9,24371.3,24373.9,75,69150
"444",2024-07-01 04:54:00,24375,24384.85,24375,24384.85,75,69250
"445",2024-07-01 04:55:00,24384.85,24384.85,24384.85,24384.85,0,0
"446",2024-07-01 04:56:00,24384.95,24385,24384.95,24385,50,69250
"447",2024-07-01 04:57:00,24388,24388,24386.85,24387.6,150,69250
"448",2024-07-01 04:58:00,24387.6,24387.6,24387.6,24387.6,0,0
"449",2024-07-01 04:59:00,24390,24390,24383,24383,75,69250
"450",2024-07-01 05:00:00,24383,24383,24383,24383,25,69250
"451",2024-07-01 05:01:00,24383,24383,24383,24383,225,69400
"452",2024-07-01 05:02:00,24389.6,24395.95,24389.6,24395.95,175,69400
"453",2024-07-01 05:03:00,24394.55,24394.55,24394.55,24394.55,50,69475
"454",2024-07-01 05:04:00,24396,24396,24396,24396,100,69475
"455",2024-07-01 05:05:00,24400,24400,24400,24400,25,69475
"456",2024-07-01 05:06:00,24391.25,24391.25,24388.7,24388.7,300,69525
"457",2024-07-01 05:07:00,24388.7,24388.7,24388.7,24388.7,50,69525
"458",2024-07-01 05:08:00,24388.7,24388.7,24382.45,24382.45,75,69525
"459",2024-07-01 05:09:00,24382.45,24382.45,24382.45,24382.45,0,0
"460",2024-07-01 05:10:00,24381.9,24381.9,24381.9,24381.9,50,69625
"461",2024-07-01 05:11:00,24381.4,24381.4,24381.4,24381.4,25,69625
"462",2024-07-01 05:12:00,24381.4,24381.4,24381.4,24381.4,0,0
"463",2024-07-01 05:13:00,24382.65,24382.65,24382.65,24382.65,25,69675
"464",2024-07-01 05:14:00,24387,24387,24381.55,24381.55,50,69675
"465",2024-07-01 05:15:00,24379.25,24379.25,24379.25,24379.25,25,69700
"466",2024-07-01 05:16:00,24379,24379,24376,24376,175,69700
"467",2024-07-01 05:17:00,24373.95,24375,24370,24370,300,69700
"468",2024-07-01 05:18:00,24369.3,24376,24369.3,24376,50,70150
"469",2024-07-01 05:19:00,24376,24376,24376,24376,0,0
"470",2024-07-01 05:20:00,24381.55,24381.55,24381.05,24381.05,75,70150
"471",2024-07-01 05:21:00,24381.05,24381.05,24381.05,24381.05,0,0
"472",2024-07-01 05:22:00,24378.85,24378.85,24378.85,24378.85,25,70175
"473",2024-07-01 05:23:00,24378.85,24378.85,24378.85,24378.85,0,0
"474",2024-07-01 05:24:00,24390,24394.9,24390,24392.8,1100,70300
"475",2024-07-01 05:25:00,24392.5,24392.5,24391.35,24391.35,150,70300
"476",2024-07-01 05:26:00,24391.35,24391.35,24391.35,24391.35,0,0
"477",2024-07-01 05:27:00,24386.65,24386.65,24386.65,24386.65,25,70300
"478",2024-07-01 05:28:00,24380,24380,24380,24380,50,70550
"479",2024-07-01 05:29:00,24380,24380,24380,24380,0,0
"480",2024-07-01 05:30:00,24380,24380,24380,24380,0,0
"481",2024-07-01 05:31:00,24380,24380,24380,24380,25,70575
"482",2024-07-01 05:32:00,24389.8,24389.8,24389.8,24389.8,150,70575
"483",2024-07-01 05:33:00,24379.4,24379.5,24379.15,24379.5,350,70675
"484",2024-07-01 05:34:00,24381,24384.95,24381,24384.95,200,70675
"485",2024-07-01 05:35:00,24378.85,24378.85,24378.85,24378.85,50,70675
"486",2024-07-01 05:36:00,24379,24379.25,24379,24379.25,200,70675
"487",2024-07-01 05:37:00,24369.35,24369.35,24369.35,24369.35,100,70800
"488",2024-07-01 05:38:00,24376.9,24376.9,24376.9,24376.9,125,70800
"489",2024-07-01 05:39:00,24376.9,24376.9,24376.9,24376.9,0,0
"490",2024-07-01 05:40:00,24376.9,24376.9,24376.9,24376.9,0,0
"491",2024-07-01 05:41:00,24376.9,24376.9,24376.9,24376.9,0,0
"492",2024-07-01 05:42:00,24370,24370.05,24370,24370.05,100,70625
"493",2024-07-01 05:43:00,24376.9,24376.9,24376.9,24376.9,25,70625
"494",2024-07-01 05:44:00,24376.9,24376.9,24376.9,24376.9,0,0
"495",2024-07-01 05:45:00,24376.9,24376.9,24376.9,24376.9,0,0
"496",2024-07-01 05:46:00,24376.9,24376.9,24376.9,24376.9,25,70700
"497",2024-07-01 05:47:00,24382.4,24388.45,24382.4,24388.45,250,70700
"498",2024-07-01 05:48:00,24388.45,24388.45,24388.45,24388.45,25,70800
"499",2024-07-01 05:49:00,24389.9,24389.9,24389.9,24389.9,25,70800
"500",2024-07-01 05:50:00,24389.9,24389.9,24389.9,24389.9,0,0
"501",2024-07-01 05:51:00,24387.8,24387.8,24387.8,24387.8,25,70800
"502",2024-07-01 05:52:00,24399,24399.95,24399,24399.95,50,70800
"503",2024-07-01 05:53:00,24390.15,24395,24390.15,24395,525,70800
"504",2024-07-01 05:54:00,24399.95,24399.95,24399.95,24399.95,25,71175
"505",2024-07-01 05:55:00,24400,24402,24392.45,24392.45,375,71175
"506",2024-07-01 05:56:00,24392.45,24401.55,24392.45,24401.55,1175,71175
"507",2024-07-01 05:57:00,24401.55,24401.55,24401.55,24401.55,0,0
"508",2024-07-01 05:58:00,24400,24400,24400,24400,50,71900
"509",2024-07-01 05:59:00,24401.55,24424.7,24401.55,24424.7,1250,71900
"510",2024-07-01 06:00:00,24425,24431.1,24424.7,24424.75,450,71950
"511",2024-07-01 06:01:00,24423.9,24423.9,24409.85,24409.85,50,71950
"512",2024-07-01 06:02:00,24408.7,24414,24408.7,24414,75,71950
"513",2024-07-01 06:03:00,24412.45,24414,24412.45,24414,450,71925
"514",2024-07-01 06:04:00,24410.85,24410.85,24403,24403,150,71925
"515",2024-07-01 06:05:00,24403,24403,24403,24403,0,0
"516",2024-07-01 06:06:00,24403,24403,24403,24403,25,71925
"517",2024-07-01 06:07:00,24403.85,24403.85,24403.85,24403.85,125,71925
"518",2024-07-01 06:08:00,24410,24410,24410,24410,25,71925
"519",2024-07-01 06:09:00,24414,24414,24414,24414,75,71925
"520",2024-07-01 06:10:00,24414,24414,24413.4,24414,200,71975
"521",2024-07-01 06:11:00,24415.9,24420.4,24415.9,24420.4,100,71975
"522",2024-07-01 06:12:00,24413.35,24413.35,24413.35,24413.35,125,72225
"523",2024-07-01 06:13:00,24416,24417.9,24416,24417.9,50,72225
"524",2024-07-01 06:14:00,24423,24423.35,24414.5,24420.65,500,72225
"525",2024-07-01 06:15:00,24421.15,24421.15,24413.55,24413.55,100,72225
"526",2024-07-01 06:16:00,24416.2,24416.2,24416,24416,150,72175
"527",2024-07-01 06:17:00,24415.95,24415.95,24415.95,24415.95,25,72175
"528",2024-07-01 06:18:00,24413.4,24413.4,24408.15,24408.15,200,72175
"529",2024-07-01 06:19:00,24409.85,24409.85,24409.85,24409.85,25,72350
"530",2024-07-01 06:20:00,24409.85,24409.85,24409.85,24409.85,0,0
"531",2024-07-01 06:21:00,24412.7,24416,24412.7,24416,100,72400
"532",2024-07-01 06:22:00,24416,24420,24416,24420,150,72400
"533",2024-07-01 06:23:00,24422,24422,24420,24420,75,72400
"534",2024-07-01 06:24:00,24407,24407,24407,24407,25,72400
"535",2024-07-01 06:25:00,24407,24407,24407,24407,0,0
"536",2024-07-01 06:26:00,24410.3,24410.3,24409.3,24409.3,350,72650
"537",2024-07-01 06:27:00,24409,24409,24409,24409,25,72650
"538",2024-07-01 06:28:00,24409,24409,24409,24409,0,0
"539",2024-07-01 06:29:00,24405,24405.1,24405,24405.1,125,73425
"540",2024-07-01 06:30:00,24408,24408,24408,24408,25,73425
"541",2024-07-01 06:31:00,24408.9,24410,24404.1,24404.1,375,73400
"542",2024-07-01 06:32:00,24401.65,24401.65,24401.65,24401.65,300,73400
"543",2024-07-01 06:33:00,24404,24404,24404,24404,25,73400
"544",2024-07-01 06:34:00,24403.9,24403.9,24403.9,24403.9,25,74025
"545",2024-07-01 06:35:00,24409.85,24411.9,24408.8,24411.9,750,74025
"546",2024-07-01 06:36:00,24413.8,24413.9,24413.8,24413.9,150,74750
"547",2024-07-01 06:37:00,24414.9,24420,24414.9,24420,525,74750
"548",2024-07-01 06:38:00,24418,24420,24415,24415,75,74750
"549",2024-07-01 06:39:00,24415,24415,24414.9,24414.9,75,74750
"550",2024-07-01 06:40:00,24411.7,24416,24409.4,24416,600,75175
"551",2024-07-01 06:41:00,24413,24413,24410,24410,225,75175
"552",2024-07-01 06:42:00,24410.9,24410.9,24410.9,24410.9,25,75175
"553",2024-07-01 06:43:00,24406,24410.75,24406,24410.75,50,75475
"554",2024-07-01 06:44:00,24410,24410,24410,24410,50,75475
"555",2024-07-01 06:45:00,24410,24410.9,24410,24410.9,175,75575
"556",2024-07-01 06:46:00,24410.15,24410.15,24409.75,24409.75,50,75575
"557",2024-07-01 06:47:00,24407.3,24407.7,24407.3,24407.7,275,75575
"558",2024-07-01 06:48:00,24409.75,24415,24409.75,24411.5,300,75575
"559",2024-07-01 06:49:00,24412.4,24412.4,24412.4,24412.4,200,75650
"560",2024-07-01 06:50:00,24413,24418,24411.3,24411.55,375,75650
"561",2024-07-01 06:51:00,24411.55,24411.55,24411.55,24411.55,0,0
"562",2024-07-01 06:52:00,24415,24415,24415,24415,200,76325
"563",2024-07-01 06:53:00,24420,24421,24420,24421,125,76325
"564",2024-07-01 06:54:00,24418.5,24421,24418.5,24421,100,76650
"565",2024-07-01 06:55:00,24423.9,24429.95,24423.9,24428,375,76650
"566",2024-07-01 06:56:00,24428,24428,24428,24428,0,0
"567",2024-07-01 06:57:00,24427.95,24430,24427.95,24430,350,76900
"568",2024-07-01 06:58:00,24433,24434.3,24433,24434.3,125,76900
"569",2024-07-01 06:59:00,24429,24429,24429,24429,25,76900
"570",2024-07-01 07:00:00,24428,24428,24420,24420,375,77125
"571",2024-07-01 07:01:00,24416.95,24416.95,24407.6,24415.8,575,77125
"572",2024-07-01 07:02:00,24416.05,24416.05,24416.05,24416.05,25,77125
"573",2024-07-01 07:03:00,24416.05,24416.05,24416.05,24416.05,0,0
"574",2024-07-01 07:04:00,24410.2,24419.95,24410.2,24419.95,75,77625
"575",2024-07-01 07:05:00,24408.8,24408.8,24408.8,24408.8,25,77625
"576",2024-07-01 07:06:00,24410.15,24410.15,24410.15,24410.15,75,77625
"577",2024-07-01 07:07:00,24407.55,24407.55,24407.55,24407.55,25,77575
"578",2024-07-01 07:08:00,24404.95,24404.95,24404,24404,150,77575
"579",2024-07-01 07:09:00,24405,24405,24402.15,24402.15,175,77575
"580",2024-07-01 07:10:00,24402.15,24402.15,24402.15,24402.15,0,0
"581",2024-07-01 07:11:00,24406.95,24406.95,24406.95,24406.95,25,77600
"582",2024-07-01 07:12:00,24406,24406,24406,24406,25,77600
"583",2024-07-01 07:13:00,24410,24410,24410,24410,25,77625
"584",2024-07-01 07:14:00,24410,24410,24410,24410,75,77625
"585",2024-07-01 07:15:00,24410,24410,24410,24410,0,0
"586",2024-07-01 07:16:00,24418.95,24418.95,24418.95,24418.95,50,77700
"587",2024-07-01 07:17:00,24418.95,24418.95,24418.95,24418.95,0,0
"588",2024-07-01 07:18:00,24418.75,24419,24418.75,24419,50,77700
"589",2024-07-01 07:19:00,24417,24419,24416,24419,125,77750
"590",2024-07-01 07:20:00,24419,24419,24419,24419,0,0
"591",2024-07-01 07:21:00,24418.95,24421.5,24418.95,24421.5,350,77750
"592",2024-07-01 07:22:00,24421.5,24421.5,24421.5,24421.5,0,0
"593",2024-07-01 07:23:00,24420.05,24424.95,24420.05,24424.95,150,78100
"594",2024-07-01 07:24:00,24425,24430,24425,24430,200,78150
"595",2024-07-01 07:25:00,24427.05,24427.05,24427.05,24427.05,50,78150
"596",2024-07-01 07:26:00,24427.05,24427.05,24427.05,24427.05,75,78150
"597",2024-07-01 07:27:00,24429,24429,24429,24429,75,78150
"598",2024-07-01 07:28:00,24429,24430,24429,24429,125,78275
"599",2024-07-01 07:29:00,24429,24429,24429,24429,0,0
"600",2024-07-01 07:30:00,24427.05,24427.65,24424.05,24424.05,450,78275
"601",2024-07-01 07:31:00,24427.05,24431.65,24427.05,24430.35,450,78575
"602",2024-07-01 07:32:00,24430.35,24430.35,24430.35,24430.35,0,0
"603",2024-07-01 07:33:00,24430.35,24430.35,24430.35,24430.35,0,0
"604",2024-07-01 07:34:00,24430.35,24430.35,24430.35,24430.35,0,0
"605",2024-07-01 07:35:00,24427.2,24427.2,24427.2,24427.2,100,78825
"606",2024-07-01 07:36:00,24423,24423,24423,24423,25,78825
"607",2024-07-01 07:37:00,24424,24424,24421,24421,75,78900
"608",2024-07-01 07:38:00,24421,24421,24421,24421,50,78900
"609",2024-07-01 07:39:00,24421,24421,24421,24421,0,0
"610",2024-07-01 07:40:00,24421,24421,24421,24421,100,78950
"611",2024-07-01 07:41:00,24421,24421,24421,24421,0,0
"612",2024-07-01 07:42:00,24421.9,24421.9,24421.45,24421.45,175,78950
"613",2024-07-01 07:43:00,24425,24425,24425,24425,75,78925
"614",2024-07-01 07:44:00,24425,24425,24425,24425,250,78925
"615",2024-07-01 07:45:00,24426.1,24426.45,24425.45,24425.45,100,78925
"616",2024-07-01 07:46:00,24427.2,24427.2,24427.2,24427.2,75,78925
"617",2024-07-01 07:47:00,24422.85,24422.85,24422.85,24422.85,100,78925
"618",2024-07-01 07:48:00,24421.05,24421.05,24421.05,24421.05,25,78925
"619",2024-07-01 07:49:00,24422.55,24422.55,24422.55,24422.55,50,79025
"620",2024-07-01 07:50:00,24422.55,24422.55,24422.55,24422.55,0,0
"621",2024-07-01 07:51:00,24421,24423.2,24413,24413,975,79025
"622",2024-07-01 07:52:00,24410.3,24420.25,24410.05,24420.25,375,79150
"623",2024-07-01 07:53:00,24413.75,24421.75,24413.15,24421.75,850,79150
"624",2024-07-01 07:54:00,24421.75,24421.75,24421.75,24421.75,0,0
"625",2024-07-01 07:55:00,24420.3,24420.3,24420.3,24420.3,25,79425
"626",2024-07-01 07:56:00,24415.05,24417,24415.05,24417,175,79425
"627",2024-07-01 07:57:00,24417,24417,24417,24417,25,79425
"628",2024-07-01 07:58:00,24410.1,24410.1,24410.1,24410.1,25,79575
"629",2024-07-01 07:59:00,24410.1,24410.1,24410.1,24410.1,0,0
"630",2024-07-01 08:00:00,24415.1,24415.1,24415.1,24415.1,400,79575
"631",2024-07-01 08:01:00,24416.3,24420,24416.3,24417.45,925,79175
"632",2024-07-01 08:02:00,24422,24424,24422,24424,75,79175
"633",2024-07-01 08:03:00,24429,24430.35,24429,24430.35,100,79175
"634",2024-07-01 08:04:00,24433.95,24434,24433.95,24434,100,80050
"635",2024-07-01 08:05:00,24434,24434,24431.8,24431.8,100,80050
"636",2024-07-01 08:06:00,24434.2,24434.2,24434.2,24434.2,50,80050
"637",2024-07-01 08:07:00,24435,24438,24435,24438,225,80100
"638",2024-07-01 08:08:00,24439,24439.9,24431.35,24431.35,150,80100
"639",2024-07-01 08:09:00,24436.45,24443,24436.45,24443,175,80100
"640",2024-07-01 08:10:00,24445,24445.75,24443.5,24443.5,275,80500
"641",2024-07-01 08:11:00,24437.35,24443.9,24437.35,24443.9,175,80500
"642",2024-07-01 08:12:00,24441.9,24442,24441.9,24442,50,80500
"643",2024-07-01 08:13:00,24443,24443,24443,24443,50,80525
"644",2024-07-01 08:14:00,24442,24442.15,24438.15,24442.15,150,80525
"645",2024-07-01 08:15:00,24442.65,24442.65,24433.5,24435,100,80525
"646",2024-07-01 08:16:00,24435,24435,24435,24435,50,80575
"647",2024-07-01 08:17:00,24436.3,24436.3,24436.3,24436.3,100,80575
"648",2024-07-01 08:18:00,24433.35,24433.35,24433.35,24433.35,75,80575
"649",2024-07-01 08:19:00,24426.6,24426.6,24426.6,24426.6,50,80575
"650",2024-07-01 08:20:00,24434.95,24439,24433,24439,325,80675
"651",2024-07-01 08:21:00,24439.6,24440.5,24439.5,24440.5,175,80675
"652",2024-07-01 08:22:00,24440.5,24440.5,24440.5,24440.5,0,0
"653",2024-07-01 08:23:00,24440,24440,24440,24440,25,80900
"654",2024-07-01 08:24:00,24440,24440,24440,24440,150,80900
"655",2024-07-01 08:25:00,24435.65,24435.7,24435.65,24435.7,50,81075
"656",2024-07-01 08:26:00,24439,24442.4,24435.25,24442.4,125,81075
"657",2024-07-01 08:27:00,24435.25,24439.9,24435.25,24439.9,125,81075
"658",2024-07-01 08:28:00,24440.35,24441,24440.35,24441,100,81125
"659",2024-07-01 08:29:00,24441.9,24445,24441.9,24445,300,81125
"660",2024-07-01 08:30:00,24445,24445,24445,24445,25,81125
"661",2024-07-01 08:31:00,24445,24445,24445,24445,225,81425
"662",2024-07-01 08:32:00,24445.9,24446.9,24444.85,24444.85,500,81425
"663",2024-07-01 08:33:00,24446.9,24446.9,24446.9,24446.9,50,81425
"664",2024-07-01 08:34:00,24445,24445,24435,24435,250,81500
"665",2024-07-01 08:35:00,24433.35,24433.35,24433.35,24433.35,150,81500
"666",2024-07-01 08:36:00,24433.3,24433.3,24433.3,24433.3,25,81500
"667",2024-07-01 08:37:00,24430,24430,24428.6,24428.6,300,81600
"668",2024-07-01 08:38:00,24428.6,24429,24428.6,24429,50,81600
"669",2024-07-01 08:39:00,24429.2,24429.2,24425,24425,50,81600
"670",2024-07-01 08:40:00,24426.25,24427.25,24424.55,24425.9,450,81525
"671",2024-07-01 08:41:00,24427.25,24430,24427.25,24430,75,81525
"672",2024-07-01 08:42:00,24430,24430,24430,24430,0,0
"673",2024-07-01 08:43:00,24430,24430,24430,24430,0,0
"674",2024-07-01 08:44:00,24438.95,24438.95,24437.95,24437.95,350,81625
"675",2024-07-01 08:45:00,24437,24437,24437,24437,25,81625
"676",2024-07-01 08:46:00,24437,24437,24437,24437,0,0
"677",2024-07-01 08:47:00,24439.95,24444.8,24439.95,24444.35,125,81725
"678",2024-07-01 08:48:00,24444.35,24444.35,24444.35,24444.35,0,0
"679",2024-07-01 08:49:00,24440,24444,24440,24444,125,81775
"680",2024-07-01 08:50:00,24444,24445.3,24444,24445.3,100,81775
"681",2024-07-01 08:51:00,24443.3,24443.3,24443.3,24443.3,125,81775
"682",2024-07-01 08:52:00,24441.05,24441.05,24437.4,24440,350,82025
"683",2024-07-01 08:53:00,24439.25,24441.75,24439.25,24441.75,450,82025
"684",2024-07-01 08:54:00,24438.4,24438.4,24438.4,24438.4,50,82025
"685",2024-07-01 08:55:00,24438.4,24438.4,24438,24438,200,82425
"686",2024-07-01 08:56:00,24437.25,24437.25,24431.55,24431.55,50,82425
"687",2024-07-01 08:57:00,24430,24430,24424.05,24424.05,500,82425
"688",2024-07-01 08:58:00,24425.45,24425.45,24425.45,24425.45,25,82450
"689",2024-07-01 08:59:00,24425.45,24425.45,24425.45,24425.45,0,0
